timestamp,soc,soh,voltage_v,current_a,temperature_c,temp1_c,temp2_c,temp3_c,power_w,state
2026-06-04T10:26:50,73.6,99.0,51.313,0.03,-59.95,-59.95,-59.95,-59.95,1.54,charging
2026-06-04T10:28:04,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:27,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:28,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:29,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:29,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:30,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:30,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:31,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:31,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:32,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:32,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:33,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:33,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:34,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:34,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:35,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:35,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:36,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:36,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:37,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:37,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:38,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:39,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:39,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:40,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:40,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:41,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:41,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:42,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:42,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:43,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:43,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:44,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:44,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:45,73.6,99.0,51.314,0.007,-59.92,-59.95,-59.85,-59.95,0.36,idle
2026-06-04T10:28:45,73.6,99.0,51.314,0.007,-59.92,-59.95,-59.85,-59.95,0.36,idle
2026-06-04T10:28:46,73.6,99.0,51.314,0.007,-59.92,-59.95,-59.85,-59.95,0.36,idle
2026-06-04T10:28:46,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:47,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:47,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:48,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:48,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:49,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:49,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:50,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:50,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:51,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:51,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:52,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:53,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:53,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:54,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:54,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:55,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:55,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:56,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:56,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:57,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:57,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:58,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:58,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:28:59,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:28:59,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:00,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:00,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:01,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:01,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:02,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:02,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:03,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:03,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:04,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:05,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:05,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:06,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:06,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:07,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:07,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:08,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:08,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:09,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:09,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:10,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:10,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:11,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:11,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:12,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:12,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:13,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:13,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:14,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:14,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:15,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:15,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:16,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:16,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:17,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:17,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:18,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:19,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:19,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:20,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:20,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:21,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:21,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:22,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:22,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:23,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:23,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:24,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:24,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:25,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:25,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:26,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:26,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:27,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:27,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:28,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:28,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:29,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:29,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:30,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:30,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:31,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:31,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:32,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:33,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:33,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:34,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:34,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:35,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:35,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:36,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:36,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:37,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:37,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:38,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:38,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:39,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:39,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:40,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:40,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:41,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:41,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:42,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:42,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:43,73.6,99.0,51.313,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:43,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:44,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:45,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:45,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:46,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:46,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:47,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:47,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:48,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:48,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:49,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:49,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:50,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:50,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:51,73.6,99.0,51.316,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:51,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:52,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:52,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:53,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:53,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:54,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:54,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:55,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:55,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:29:56,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:57,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:57,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:58,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:58,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:59,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:29:59,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:00,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:00,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:01,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:01,73.6,99.0,51.315,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:02,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:02,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:03,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:03,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:04,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:04,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:05,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:05,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:06,73.6,99.0,51.314,-0.001,-59.95,-59.95,-59.95,-59.95,-0.05,idle
2026-06-04T10:30:06,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:07,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:07,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:08,73.6,99.0,51.315,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:08,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:09,73.6,99.0,51.313,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:10,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:10,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:11,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:11,73.6,99.0,51.316,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:12,73.6,99.0,51.316,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:12,73.6,99.0,51.316,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:13,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:13,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:14,73.6,99.0,51.314,0.007,-59.95,-59.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:14,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:15,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:15,73.6,99.0,51.314,0.0,-59.95,-59.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:16,73.6,99.0,51.315,0.007,-28.62,34.05,-59.95,-59.95,0.36,idle
2026-06-04T10:30:16,73.6,99.0,51.315,0.007,-28.62,34.05,-59.95,-59.95,0.36,idle
2026-06-04T10:30:17,73.6,99.0,51.315,0.007,-28.62,34.05,-59.95,-59.95,0.36,idle
2026-06-04T10:30:17,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:18,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:18,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:19,73.6,99.0,51.313,0.007,-28.62,34.05,-59.95,-59.95,0.36,idle
2026-06-04T10:30:19,73.6,99.0,51.313,0.007,-28.62,34.05,-59.95,-59.95,0.36,idle
2026-06-04T10:30:20,73.6,99.0,51.313,0.007,-28.62,34.05,-59.95,-59.95,0.36,idle
2026-06-04T10:30:20,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:21,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:21,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:22,73.6,99.0,51.315,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:22,73.6,99.0,51.315,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:23,73.6,99.0,51.315,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:24,73.6,99.0,51.315,0.0,-28.65,33.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:24,73.6,99.0,51.315,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:25,73.6,99.0,51.315,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:25,73.6,99.0,51.315,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:26,73.6,99.0,51.316,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:26,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:27,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:27,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:28,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:28,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:29,73.6,99.0,51.314,0.0,-28.62,34.05,-59.95,-59.95,0.0,idle
2026-06-04T10:30:29,73.6,99.0,51.313,0.007,-28.65,33.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:30,73.6,99.0,51.313,0.007,-28.65,33.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:30,73.6,99.0,51.313,0.007,-28.65,33.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:31,73.6,99.0,51.314,0.0,-28.65,33.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:31,73.6,99.0,51.314,0.0,-28.65,33.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:32,73.6,99.0,51.314,0.0,-28.65,33.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:32,73.6,99.0,51.314,0.007,-28.65,33.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:33,73.6,99.0,51.314,0.007,-28.65,33.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:33,73.6,99.0,51.314,0.007,-28.65,33.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:34,73.6,99.0,51.314,0.007,-28.65,33.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:34,73.6,99.0,51.314,0.0,-28.65,33.95,-59.95,-59.95,0.0,idle
2026-06-04T10:30:35,73.6,99.0,51.313,0.007,-28.65,33.95,-59.95,-59.95,0.36,idle
2026-06-04T10:30:35,73.6,99.0,51.313,0.007,-28.65,33.95,-59.95,-59.95,0.36,idle
